Full Path,NewClass,-,Class Compare,Original Class,-,Mask,Gender,Age,-,ImageName,Gender,Age,ID
/opt/ml/input/data/train/images/000722_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,722
/opt/ml/input/data/train/images/000722_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,722
/opt/ml/input/data/train/images/000722_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,722
/opt/ml/input/data/train/images/000722_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,722
/opt/ml/input/data/train/images/000723_female_Asian_56/incorrect_mask.jpg,5,,FALSE,10,,1,1,1,,incorrect_mask.jpg,female,56,723
/opt/ml/input/data/train/images/000723_female_Asian_56/mask1.jpg,5,,FALSE,4,,0,1,1,,mask1.jpg,female,56,723
/opt/ml/input/data/train/images/000723_female_Asian_56/mask2.jpg,5,,FALSE,4,,0,1,1,,mask2.jpg,female,56,723
/opt/ml/input/data/train/images/000723_female_Asian_56/mask3.jpg,5,,FALSE,4,,0,1,1,,mask3.jpg,female,56,723
/opt/ml/input/data/train/images/000723_female_Asian_56/mask4.jpg,5,,FALSE,4,,0,1,1,,mask4.jpg,female,56,723
/opt/ml/input/data/train/images/000723_female_Asian_56/mask5.jpg,5,,FALSE,4,,0,1,1,,mask5.jpg,female,56,723
/opt/ml/input/data/train/images/000723_female_Asian_56/normal.jpg,17,,FALSE,16,,2,1,1,,normal.jpg,female,56,723
/opt/ml/input/data/train/images/000724_female_Asian_57/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,57,724
/opt/ml/input/data/train/images/000724_female_Asian_57/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,57,724
/opt/ml/input/data/train/images/000724_female_Asian_57/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,57,724
/opt/ml/input/data/train/images/000724_female_Asian_57/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,57,724
/opt/ml/input/data/train/images/000724_female_Asian_57/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,57,724
/opt/ml/input/data/train/images/000724_female_Asian_57/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,57,724
/opt/ml/input/data/train/images/000724_female_Asian_57/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,57,724
/opt/ml/input/data/train/images/000725_female_Asian_50/incorrect_mask.jpg,7,,FALSE,10,,1,1,1,,incorrect_mask.jpg,female,50,725
/opt/ml/input/data/train/images/000725_female_Asian_50/mask1.jpg,1,,FALSE,4,,0,1,1,,mask1.jpg,female,50,725
/opt/ml/input/data/train/images/000725_female_Asian_50/mask2.jpg,1,,FALSE,4,,0,1,1,,mask2.jpg,female,50,725
/opt/ml/input/data/train/images/000725_female_Asian_50/mask3.jpg,1,,FALSE,4,,0,1,1,,mask3.jpg,female,50,725
/opt/ml/input/data/train/images/000725_female_Asian_50/mask4.jpg,1,,FALSE,4,,0,1,1,,mask4.jpg,female,50,725
/opt/ml/input/data/train/images/000725_female_Asian_50/mask5.jpg,1,,FALSE,4,,0,1,1,,mask5.jpg,female,50,725
/opt/ml/input/data/train/images/000725_female_Asian_50/normal.jpg,13,,FALSE,16,,2,1,1,,normal.jpg,female,50,725
/opt/ml/input/data/train/images/000726_female_Asian_56/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,56,726
/opt/ml/input/data/train/images/000726_female_Asian_56/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,56,726
/opt/ml/input/data/train/images/000726_female_Asian_56/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,56,726
/opt/ml/input/data/train/images/000726_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,726
/opt/ml/input/data/train/images/000726_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,726
/opt/ml/input/data/train/images/000726_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,726
/opt/ml/input/data/train/images/000726_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,726
/opt/ml/input/data/train/images/000728_female_Asian_58/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,58,728
/opt/ml/input/data/train/images/000728_female_Asian_58/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,58,728
/opt/ml/input/data/train/images/000728_female_Asian_58/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,58,728
/opt/ml/input/data/train/images/000728_female_Asian_58/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,58,728
/opt/ml/input/data/train/images/000728_female_Asian_58/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,58,728
/opt/ml/input/data/train/images/000728_female_Asian_58/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,58,728
/opt/ml/input/data/train/images/000728_female_Asian_58/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,58,728
/opt/ml/input/data/train/images/000729_female_Asian_52/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,52,729
/opt/ml/input/data/train/images/000729_female_Asian_52/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,52,729
/opt/ml/input/data/train/images/000729_female_Asian_52/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,52,729
/opt/ml/input/data/train/images/000729_female_Asian_52/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,52,729
/opt/ml/input/data/train/images/000729_female_Asian_52/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,52,729
/opt/ml/input/data/train/images/000729_female_Asian_52/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,52,729
/opt/ml/input/data/train/images/000729_female_Asian_52/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,52,729
/opt/ml/input/data/train/images/000730_female_Asian_51/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,51,730
/opt/ml/input/data/train/images/000730_female_Asian_51/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,51,730
/opt/ml/input/data/train/images/000730_female_Asian_51/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,51,730
/opt/ml/input/data/train/images/000730_female_Asian_51/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,51,730
/opt/ml/input/data/train/images/000730_female_Asian_51/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,51,730
/opt/ml/input/data/train/images/000730_female_Asian_51/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,51,730
/opt/ml/input/data/train/images/000730_female_Asian_51/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,51,730
/opt/ml/input/data/train/images/000731_male_Asian_58/incorrect_mask.jpg,7,,TRUE,7,,1,0,1,,incorrect_mask.jpg,male,58,731
/opt/ml/input/data/train/images/000731_male_Asian_58/mask1.jpg,1,,TRUE,1,,0,0,1,,mask1.jpg,male,58,731
/opt/ml/input/data/train/images/000731_male_Asian_58/mask2.jpg,1,,TRUE,1,,0,0,1,,mask2.jpg,male,58,731
/opt/ml/input/data/train/images/000731_male_Asian_58/mask3.jpg,1,,TRUE,1,,0,0,1,,mask3.jpg,male,58,731
/opt/ml/input/data/train/images/000731_male_Asian_58/mask4.jpg,1,,TRUE,1,,0,0,1,,mask4.jpg,male,58,731
/opt/ml/input/data/train/images/000731_male_Asian_58/mask5.jpg,1,,TRUE,1,,0,0,1,,mask5.jpg,male,58,731
/opt/ml/input/data/train/images/000731_male_Asian_58/normal.jpg,13,,TRUE,13,,2,0,1,,normal.jpg,male,58,731
/opt/ml/input/data/train/images/000732_female_Asian_54/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,54,732
/opt/ml/input/data/train/images/000732_female_Asian_54/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,54,732
/opt/ml/input/data/train/images/000732_female_Asian_54/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,54,732
/opt/ml/input/data/train/images/000732_female_Asian_54/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,54,732
/opt/ml/input/data/train/images/000732_female_Asian_54/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,54,732
/opt/ml/input/data/train/images/000732_female_Asian_54/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,54,732
/opt/ml/input/data/train/images/000732_female_Asian_54/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,54,732
/opt/ml/input/data/train/images/000733_female_Asian_56/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,56,733
/opt/ml/input/data/train/images/000733_female_Asian_56/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,56,733
/opt/ml/input/data/train/images/000733_female_Asian_56/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,56,733
/opt/ml/input/data/train/images/000733_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,733
/opt/ml/input/data/train/images/000733_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,733
/opt/ml/input/data/train/images/000733_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,733
/opt/ml/input/data/train/images/000733_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,733
/opt/ml/input/data/train/images/000735_female_Asian_51/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,51,735
/opt/ml/input/data/train/images/000735_female_Asian_51/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,51,735
/opt/ml/input/data/train/images/000735_female_Asian_51/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,51,735
/opt/ml/input/data/train/images/000735_female_Asian_51/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,51,735
/opt/ml/input/data/train/images/000735_female_Asian_51/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,51,735
/opt/ml/input/data/train/images/000735_female_Asian_51/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,51,735
/opt/ml/input/data/train/images/000735_female_Asian_51/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,51,735
/opt/ml/input/data/train/images/000736_female_Asian_53/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,53,736
/opt/ml/input/data/train/images/000736_female_Asian_53/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,53,736
/opt/ml/input/data/train/images/000736_female_Asian_53/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,53,736
/opt/ml/input/data/train/images/000736_female_Asian_53/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,53,736
/opt/ml/input/data/train/images/000736_female_Asian_53/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,53,736
/opt/ml/input/data/train/images/000736_female_Asian_53/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,53,736
/opt/ml/input/data/train/images/000736_female_Asian_53/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,53,736
/opt/ml/input/data/train/images/000737_female_Asian_56/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,56,737
/opt/ml/input/data/train/images/000737_female_Asian_56/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,56,737
/opt/ml/input/data/train/images/000737_female_Asian_56/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,56,737
/opt/ml/input/data/train/images/000737_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,737
/opt/ml/input/data/train/images/000737_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,737
/opt/ml/input/data/train/images/000737_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,737
/opt/ml/input/data/train/images/000737_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,737
/opt/ml/input/data/train/images/000738_female_Asian_53/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,53,738
/opt/ml/input/data/train/images/000738_female_Asian_53/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,53,738
/opt/ml/input/data/train/images/000738_female_Asian_53/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,53,738
/opt/ml/input/data/train/images/000738_female_Asian_53/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,53,738
/opt/ml/input/data/train/images/000738_female_Asian_53/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,53,738
/opt/ml/input/data/train/images/000738_female_Asian_53/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,53,738
/opt/ml/input/data/train/images/000738_female_Asian_53/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,53,738
/opt/ml/input/data/train/images/000739_female_Asian_52/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,52,739
/opt/ml/input/data/train/images/000739_female_Asian_52/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,52,739
/opt/ml/input/data/train/images/000739_female_Asian_52/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,52,739
/opt/ml/input/data/train/images/000739_female_Asian_52/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,52,739
/opt/ml/input/data/train/images/000739_female_Asian_52/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,52,739
/opt/ml/input/data/train/images/000739_female_Asian_52/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,52,739
/opt/ml/input/data/train/images/000739_female_Asian_52/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,52,739
/opt/ml/input/data/train/images/000740_female_Asian_52/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,52,740
/opt/ml/input/data/train/images/000740_female_Asian_52/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,52,740
/opt/ml/input/data/train/images/000740_female_Asian_52/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,52,740
/opt/ml/input/data/train/images/000740_female_Asian_52/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,52,740
/opt/ml/input/data/train/images/000740_female_Asian_52/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,52,740
/opt/ml/input/data/train/images/000740_female_Asian_52/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,52,740
/opt/ml/input/data/train/images/000740_female_Asian_52/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,52,740
/opt/ml/input/data/train/images/000741_female_Asian_50/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,50,741
/opt/ml/input/data/train/images/000741_female_Asian_50/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,50,741
/opt/ml/input/data/train/images/000741_female_Asian_50/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,50,741
/opt/ml/input/data/train/images/000741_female_Asian_50/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,50,741
/opt/ml/input/data/train/images/000741_female_Asian_50/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,50,741
/opt/ml/input/data/train/images/000741_female_Asian_50/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,50,741
/opt/ml/input/data/train/images/000741_female_Asian_50/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,50,741
/opt/ml/input/data/train/images/000742_female_Asian_58/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,58,742
/opt/ml/input/data/train/images/000742_female_Asian_58/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,58,742
/opt/ml/input/data/train/images/000742_female_Asian_58/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,58,742
/opt/ml/input/data/train/images/000742_female_Asian_58/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,58,742
/opt/ml/input/data/train/images/000742_female_Asian_58/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,58,742
/opt/ml/input/data/train/images/000742_female_Asian_58/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,58,742
/opt/ml/input/data/train/images/000742_female_Asian_58/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,58,742
/opt/ml/input/data/train/images/000743_female_Asian_51/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,51,743
/opt/ml/input/data/train/images/000743_female_Asian_51/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,51,743
/opt/ml/input/data/train/images/000743_female_Asian_51/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,51,743
/opt/ml/input/data/train/images/000743_female_Asian_51/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,51,743
/opt/ml/input/data/train/images/000743_female_Asian_51/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,51,743
/opt/ml/input/data/train/images/000743_female_Asian_51/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,51,743
/opt/ml/input/data/train/images/000743_female_Asian_51/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,51,743
/opt/ml/input/data/train/images/000745_female_Asian_51/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,51,745
/opt/ml/input/data/train/images/000745_female_Asian_51/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,51,745
/opt/ml/input/data/train/images/000745_female_Asian_51/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,51,745
/opt/ml/input/data/train/images/000745_female_Asian_51/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,51,745
/opt/ml/input/data/train/images/000745_female_Asian_51/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,51,745
/opt/ml/input/data/train/images/000745_female_Asian_51/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,51,745
/opt/ml/input/data/train/images/000745_female_Asian_51/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,51,745
/opt/ml/input/data/train/images/000746_female_Asian_53/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,53,746
/opt/ml/input/data/train/images/000746_female_Asian_53/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,53,746
/opt/ml/input/data/train/images/000746_female_Asian_53/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,53,746
/opt/ml/input/data/train/images/000746_female_Asian_53/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,53,746
/opt/ml/input/data/train/images/000746_female_Asian_53/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,53,746
/opt/ml/input/data/train/images/000746_female_Asian_53/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,53,746
/opt/ml/input/data/train/images/000746_female_Asian_53/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,53,746
/opt/ml/input/data/train/images/000747_female_Asian_52/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,52,747
/opt/ml/input/data/train/images/000747_female_Asian_52/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,52,747
/opt/ml/input/data/train/images/000747_female_Asian_52/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,52,747
/opt/ml/input/data/train/images/000747_female_Asian_52/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,52,747
/opt/ml/input/data/train/images/000747_female_Asian_52/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,52,747
/opt/ml/input/data/train/images/000747_female_Asian_52/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,52,747
/opt/ml/input/data/train/images/000747_female_Asian_52/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,52,747
/opt/ml/input/data/train/images/000748_female_Asian_55/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,55,748
/opt/ml/input/data/train/images/000748_female_Asian_55/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,55,748
/opt/ml/input/data/train/images/000748_female_Asian_55/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,55,748
/opt/ml/input/data/train/images/000748_female_Asian_55/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,55,748
/opt/ml/input/data/train/images/000748_female_Asian_55/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,55,748
/opt/ml/input/data/train/images/000748_female_Asian_55/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,55,748
/opt/ml/input/data/train/images/000748_female_Asian_55/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,55,748
/opt/ml/input/data/train/images/000748-1_female_Asian_54/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000748-1_female_Asian_54/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000748-1_female_Asian_54/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000748-1_female_Asian_54/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000748-1_female_Asian_54/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000748-1_female_Asian_54/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000748-1_female_Asian_54/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,54,000748-1
/opt/ml/input/data/train/images/000750_female_Asian_52/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,52,750
/opt/ml/input/data/train/images/000750_female_Asian_52/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,52,750
/opt/ml/input/data/train/images/000750_female_Asian_52/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,52,750
/opt/ml/input/data/train/images/000750_female_Asian_52/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,52,750
/opt/ml/input/data/train/images/000750_female_Asian_52/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,52,750
/opt/ml/input/data/train/images/000750_female_Asian_52/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,52,750
/opt/ml/input/data/train/images/000750_female_Asian_52/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,52,750
/opt/ml/input/data/train/images/000751_female_Asian_56/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,56,751
/opt/ml/input/data/train/images/000751_female_Asian_56/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,56,751
/opt/ml/input/data/train/images/000751_female_Asian_56/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,56,751
/opt/ml/input/data/train/images/000751_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,751
/opt/ml/input/data/train/images/000751_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,751
/opt/ml/input/data/train/images/000751_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,751
/opt/ml/input/data/train/images/000751_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,751
/opt/ml/input/data/train/images/000754_female_Asian_50/incorrect_mask.jpg,4,,FALSE,10,,1,1,1,,incorrect_mask.jpg,female,50,754
/opt/ml/input/data/train/images/000754_female_Asian_50/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,50,754
/opt/ml/input/data/train/images/000754_female_Asian_50/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,50,754
/opt/ml/input/data/train/images/000754_female_Asian_50/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,50,754
/opt/ml/input/data/train/images/000754_female_Asian_50/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,50,754
/opt/ml/input/data/train/images/000754_female_Asian_50/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,50,754
/opt/ml/input/data/train/images/000754_female_Asian_50/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,50,754
/opt/ml/input/data/train/images/000755_female_Asian_53/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,53,755
/opt/ml/input/data/train/images/000755_female_Asian_53/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,53,755
/opt/ml/input/data/train/images/000755_female_Asian_53/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,53,755
/opt/ml/input/data/train/images/000755_female_Asian_53/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,53,755
/opt/ml/input/data/train/images/000755_female_Asian_53/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,53,755
/opt/ml/input/data/train/images/000755_female_Asian_53/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,53,755
/opt/ml/input/data/train/images/000755_female_Asian_53/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,53,755
/opt/ml/input/data/train/images/000758_female_Asian_56/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,56,758
/opt/ml/input/data/train/images/000758_female_Asian_56/mask1.jpg,4,,TRUE,4,,0,1,1,,mask1.jpg,female,56,758
/opt/ml/input/data/train/images/000758_female_Asian_56/mask2.jpg,4,,TRUE,4,,0,1,1,,mask2.jpg,female,56,758
/opt/ml/input/data/train/images/000758_female_Asian_56/mask3.jpg,4,,TRUE,4,,0,1,1,,mask3.jpg,female,56,758
/opt/ml/input/data/train/images/000758_female_Asian_56/mask4.jpg,4,,TRUE,4,,0,1,1,,mask4.jpg,female,56,758
/opt/ml/input/data/train/images/000758_female_Asian_56/mask5.jpg,4,,TRUE,4,,0,1,1,,mask5.jpg,female,56,758
/opt/ml/input/data/train/images/000758_female_Asian_56/normal.jpg,16,,TRUE,16,,2,1,1,,normal.jpg,female,56,758
/opt/ml/input/data/train/images/000759_female_Asian_57/incorrect_mask.jpg,10,,TRUE,10,,1,1,1,,incorrect_mask.jpg,female,57,759
